date,tpm,bcp_2y,bcp_5y,bcu_10y,bcu_5y,bcp_10y,dtpm,dtpm_up,dtpm_down,dtpm_pos,dtpm_neg,dbcp_2y,dbcp_5y,dbcp_10y,dbcu_5y,dbcu_10y,product,rate,drate,spread_tpm
2010-11-01,3,4.88115730851955,5.7702806829727455,2.9862751423834153,2.647615722044971,6.168201557703552,0.25,0.25,0,0.25,0,-0.02533097338842083,0.041129191620489,0.06617963098881674,-0.06944168500690706,-0.10728626933282337,cap_90_1y,0.35047619047619044,-0.013523809523809549,-2.6495238095238096
2010-12-01,3.25,5.0955279638157105,5.76567356422182,2.9104004075926473,2.6601437035490862,6.113865418743247,0.25,0.25,0,0.25,0,0.21437065529616017,-0.004607118750925565,-0.05433613896030476,0.012527981504115271,-0.075874734790768,cap_90_1y,0.38,0.029523809523809563,-2.87
2011-01-01,3.25,5.6989926126844725,6.173333333333333,3.1778963517709196,2.7665091496318976,6.5611303322060275,0,0,-0,0,0,0.603464648868762,0.4076597691115129,0.44726491346278063,0.1063654460828114,0.26749594417827227,cap_90_1y,0.37,-0.010000000000000009,-2.88
2011-02-01,3.5,5.865722248910159,6.602184639301177,3.161025840156569,2.652033586994764,6.872065700849029,0.25,0.25,0,0.25,0,0.16672963622568648,0.4288513059678438,0.3109353686430012,-0.11447556263713343,-0.01687051161435038,cap_90_1y,0.401,0.031000000000000028,-3.099
2011-03-01,4,5.864094858154244,6.455799525690038,2.9216304456396283,2.4335886659742236,6.580012636562091,0.5,0.5,0,0.5,0,-0.0016273907559147816,-0.1463851136111387,-0.29205306428693767,-0.21844492102054058,-0.23939539451694092,cap_90_1y,0.4291304347826087,0.028130434782608682,-3.570869565217391
2011-04-01,4.5,6.037477699133286,6.3485223928218595,2.8698749089778794,2.4659809768976286,6.416608745194831,0.5,0.5,0,0.5,0,0.1733828409790421,-0.10727713286817853,-0.16340389136725975,0.032392310923405,-0.05175553666174881,cap_90_1y,0.466,0.03686956521739132,-4.034
2011-05-01,5,6.005177777777778,6.221245010867681,2.890918852891063,2.6067279458423394,6.284909826916479,0.5,0.5,0,0.5,0,-0.03229992135550841,-0.12727738195417881,-0.13169891827835212,0.14074696894471073,0.02104394391318376,cap_90_1y,0.5068181818181818,0.04081818181818181,-4.493181818181818
2011-06-01,5.25,5.994397828200231,6.190347665559381,2.9080544865363356,2.624016772941778,6.270205047733392,0.25,0.25,0,0.25,0,-0.010779949577546688,-0.030897345308299684,-0.014704779183086991,0.017288827099438464,0.017135633645272375,cap_90_1y,0.5014285714285714,-0.005389610389610389,-4.748571428571428
2011-07-01,5.25,5.9882144054511945,6.098060428868061,2.908469726272398,2.7265049872478677,6.179455829563424,0,0,-0,0,0,-0.0061834227490367155,-0.09228723669131966,-0.09074921816996806,0.1024882143060899,4.152397360623894e-4,cap_90_1y,0.5076190476190476,0.006190476190476191,-4.742380952380953
2011-08-01,5.25,5.413162756657055,5.4947015155059775,2.618830670729549,2.5743468407903767,5.5650368830055275,0,0,-0,0,0,-0.5750516487941395,-0.6033589133620838,-0.6144189465578966,-0.15215814645749104,-0.2896390555428492,cap_90_1y,0.48818181818181816,-0.019437229437229475,-4.761818181818182
2011-09-01,5.25,4.87816377538369,4.933747841491394,2.23663176194489,2.002033431147909,5.0522569841881895,0,0,-0,0,0,-0.5349989812733646,-0.5609536740145833,-0.512779898817338,-0.5723134096424678,-0.3821989087846589,cap_90_1y,0.4661904761904762,-0.02199134199134195,-4.7838095238095235
2011-10-01,5.25,4.698057991030505,4.827896296563344,2.3474445002114184,2.0423744046133785,5.100889191770397,0,0,-0,0,0,-0.18010578435318525,-0.1058515449280506,0.048632207582207876,0.04034097346546961,0.11081273826652849,cap_90_1y,0.47947368421052633,0.013283208020050119,-4.770526315789474
2011-11-01,5.25,5.00328963076771,5.211715567010372,2.7242777811136767,2.4952344070471897,5.462210031315284,0,0,-0,0,0,0.3052316397372046,0.38381927044702824,0.36132083954488703,0.4528600024338112,0.3768332809022583,cap_90_1y,0.4942857142857143,0.014812030075187943,-4.755714285714285
2011-12-01,5.25,4.940194977336424,5.042785243170547,2.5973687365196327,2.4702983775101175,5.290954181711851,0,0,-0,0,0,-0.06309465343128551,-0.16893032383982476,-0.17125584960343332,-0.02493602953707219,-0.12690904459404395,cap_90_1y,0.5090476190476191,0.01476190476190481,-4.740952380952381
2012-01-01,5,4.8000205025002165,4.930825834394588,2.37868580436612,2.192124182610596,5.072551907103417,-0.25,0,0.25,0,-0.25,-0.1401744748362077,-0.11195940877595945,-0.21840227460843398,-0.27817419489952133,-0.21868293215351287,cap_90_1y,0.45954545454545453,-0.04950216450216455,-4.540454545454545
2012-02-01,5,5.066642409484723,5.135020989039244,2.360215657419479,2.1650171525786477,5.294448244227398,0,0,-0,0,0,0.26662190698450683,0.20419515464465654,0.22189633712398127,-0.027107030031948476,-0.018470146946640842,cap_90_1y,0.45681818181818185,-0.0027272727272726893,-4.543181818181818
2012-03-01,5,5.487875571308289,5.607053285796841,2.567233764591544,2.3487603012122307,5.786805935844257,0,0,-0,0,0,0.42123316182356607,0.4720322967575967,0.49235769161685905,0.183743148633583,0.20701810717206515,cap_90_1y,0.49954545454545457,0.042727272727272725,-4.500454545454545
2012-04-01,5,5.5313375730457794,5.7111428510354765,2.583284237980573,2.45412958373613,5.822207204286857,0,0,-0,0,0,0.04346200173749004,0.10408956523863555,0.03540126844259994,0.10536928252389943,0.016050473389028763,cap_90_1y,0.5025000000000001,0.0029545454545454874,-4.4975
2012-05-01,5,5.2446384913140545,5.425276429568399,2.4404783053813213,2.3228271051897713,5.509679589048701,0,0,-0,0,0,-0.286699081731725,-0.28586642146707764,-0.31252761523815664,-0.1313024785463588,-0.14280593259925167,cap_90_1y,0.5045454545454545,0.0020454545454544615,-4.495454545454545
2012-06-01,5,5.039968078327453,5.228238119659913,2.4552522209757663,2.368896859446544,5.353373551506652,0,0,-0,0,0,-0.2046704129866015,-0.1970383099084856,-0.15630603754204841,0.04606975425677273,0.014773915594445075,cap_90_1y,0.5085714285714286,0.004025974025974044,-4.491428571428571
2012-07-01,5,5.0044412147677395,5.145596468096149,2.5036802167848986,2.4407046271618023,5.20793045592192,0,0,-0,0,0,-0.03552686355971346,-0.08264165156376446,-0.14544309558473234,0.07180776771525821,0.04842799580913226,cap_90_1y,0.47250000000000003,-0.03607142857142853,-4.5275
2012-08-01,5,5.200291852059682,5.2873793369263815,2.4163656951503283,2.313592979660418,5.3164119084530554,0,0,-0,0,0,0.19585063729194285,0.14178286883023272,0.1084814525311355,-0.12711164750138426,-0.08731452163457032,cap_90_1y,0.45636363636363636,-0.01613636363636367,-4.543636363636364
2012-09-01,5,5.2284748699732155,5.326018213917016,2.3424182790512584,2.298865948939438,5.352486703574006,0,0,-0,0,0,0.02818301791353317,0.03863887699063451,0.036074795120950576,-0.014727030720980139,-0.07394741609906985,cap_90_1y,0.48736842105263156,0.0310047846889952,-4.512631578947368
2012-10-01,5,5.258502268523179,5.371381805616922,2.3785463521002157,2.3391810462193217,5.406122041191301,0,0,-0,0,0,0.03002739854996328,0.045363591699906,0.05363533761729489,0.040315097279883805,0.036128073048957265,cap_90_1y,0.5139130434782608,0.026544622425629272,-4.486086956521739
2012-11-01,5,5.410624415894037,5.4502431221205105,2.4812644812067575,2.477727256382133,5.476210992816157,0,0,-0,0,0,0.15212214737085805,0.07886131650358852,0.0700889516248564,0.13854621016281143,0.10271812910654177,cap_90_1y,0.5038095238095238,-0.010103519668737015,-4.496190476190476
2012-12-01,5,5.481592529685564,5.509243785413386,2.5360262890899152,2.5956606883758466,5.5086179647814815,0,0,-0,0,0,0.07096811379152701,0.0590006632928759,0.03240697196532416,0.11793343199371353,0.054761807883157765,cap_90_1y,0.5068421052631579,0.0030325814536340534,-4.493157894736842
2013-01-01,5,5.565450198299835,5.605556592858794,2.650616959017611,2.6850322844523213,5.617204122731687,0,0,-0,0,0,0.08385766861427069,0.0963128074454076,0.10858615795020565,0.08937159607647471,0.11459066992769573,cap_90_1y,0.46090909090909093,-0.04593301435406694,-4.539090909090909
2013-02-01,5,5.540359261081256,5.643522048324406,2.6616962279439487,2.6938619633279886,5.669880132321262,0,0,-0,0,0,-0.0250909372185788,0.0379654554656117,0.0526760095895753,0.008829678875667213,0.011079268926337704,cap_90_1y,0.454,-0.00690909090909092,-4.546
2013-03-01,5,5.469069148053245,5.558272300546769,2.5658484705136013,2.5943707903494118,5.6003186386419,0,0,-0,0,0,-0.07129011302801036,-0.08524974777763639,-0.06956149367936248,-0.09949117297857679,-0.09584775743034735,cap_90_1y,0.4525,-0.0015000000000000013,-4.5475
2013-04-01,5,5.258773454069313,5.277786389478494,2.432699622701133,2.46801469640161,5.2810538189919365,0,0,-0,0,0,-0.210295693983932,-0.2804859110682756,-0.31926481964996345,-0.1263560939478019,-0.1331488478124685,cap_90_1y,0.4122811988479046,-0.04021880115209542,-4.5877188011520955
2013-05-01,5,5.044591114904773,5.137258387498271,2.384371833302227,2.402668355606825,5.16666123288781,0,0,-0,0,0,-0.2141823391645401,-0.14052800198022286,-0.11439258610412661,-0.06534634079478474,-0.04832778939890581,cap_90_1y,0.41846155829583337,0.006180359447928774,-4.581538441704167
2013-06-01,5,4.896487740722052,5.201483164265038,2.337850204918096,2.264255248665548,5.275862930688187,0,0,-0,0,0,-0.14810337418272113,0.06422477676676674,0.10920169780037714,-0.13841310694127706,-0.04652162838413121,cap_90_1y,0.43445628544893006,0.01599472715309669,-4.56554371455107
